,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
456,tt0073903,Party selvaggio,The Wild Party,1975,1975-03-01,"Drama, Comedy",95,USA,English,James Ivory,"Walter Marks, Joseph Moncure March",American International Pictures (AIP),"James Coco, Raquel Welch, Perry King, Tiffany Bolling, Royal Dano, David Dukes, Chris Gilmore, Eddie Lawrence, Bobo Lewis, Don De Natale, Dena Dietrich, Regis Cordic, Jennifer Lee Pryor, Mews Small, Baruch Lumet","With the arrival of talking pictures, a silent film comedian (a Fatty Arbuckle-type) throws a lavish party to try and save his failing career. His plan is to release one last, great silent ...",5.5,522,,,,,17.0,8.0
457,tt0093345,Killer Instinct,Killer Instinct,1987,1988-05-01,"Action, Drama, War",88,"Philippines, USA",English,Cirio H. Santiago,Joe Mari Avellana,Eastern Film Management Corporation,"Robert Patrick, Robert Dryer, William Steis, Morgan Douglas, Lydie Denier, Barbara Patrick, Rey Malonzo, Joe Mari Avellana, Henry Strzalkowski, Anthony East, David Light, Mel Davidson, Willie Williams, Jeff Griffith, Don Wilson","On a mission to rescue some P.O.W.'s, Johnny Ransom (Robert Patrick) and his men are captured by the enemy in Vietnam just when the U.S. pulls out of the war. He escapes and then goes back in with a group of men to rescue his friends.",5.0,123,,,,,1.0,5.0
458,tt0101272,La famiglia Addams,The Addams Family,1991,1991-11-22,"Comedy, Fantasy",99,USA,"English, Italian, French",Barry Sonnenfeld,"Charles Addams, Caroline Thompson",Orion Pictures,"Anjelica Huston, Raul Julia, Christopher Lloyd, Dan Hedaya, Elizabeth Wilson, Judith Malina, Carel Struycken, Dana Ivey, Paul Benedict, Christina Ricci, Jimmy Workman, Christopher Hart, John Franklin, Tony Azito, Douglas Brian Martin",Con artists plan to fleece an eccentric family using an accomplice who claims to be their long-lost uncle.,6.9,127364,$ 30000000,$ 113502426,$ 191502426,57.0,157.0,75.0
459,tt1533053,Is It Just Me?,Is It Just Me?,2010,2010-01-01,"Comedy, Romance",93,USA,English,J.C. Calciano,J.C. Calciano,Cinema 175,"Nicholas Downs, David Loren, Adam Huss, Michelle Laurent, Michael Donahue, Bob Rumnock, Bruce Gray, Christopher King, Keith Roenke, Christopher Tisa, Brian Schulze, Bryce Blais, Jed Bernard, Brody Kramer, Michael Hennessy","A socially shunned columnist finds his romantic match online, but messaging under the wrong account causes his sleazy roommate's picture to be forwarded, creating an identity mix-up.",6.2,2761,,,,,23.0,6.0
460,tt0120029,Come ho conquistato Marte,RocketMan,1997,1997-10-10,"Comedy, Family, Sci-Fi",95,USA,English,Stuart Gillard,"Oren Aviv, Craig Mazin",Caravan Pictures,"Harland Williams, Jessica Lundy, William Sadler, Jeffrey DeMunn, James Pickens Jr., Beau Bridges, Peter Onorati, Don Lake, Bill Jenkins, Ken Farmer, Blake Boyd, Brandon Kaplan, Paxton Whitehead, Don Armstrong, Pamela West",Fred Z. Randall is a geeky spacecraft designer who gets the chance to make his dream come true and travel to Mars.,5.9,8938,,$ 15448043,$ 15448043,,84.0,28.0
461,tt0060862,I professionisti,The Professionals,1966,1966-12-22,"Action, Adventure, Western",117,USA,"English, Spanish",Richard Brooks,"Frank O'Rourke, Richard Brooks",Pax Enterprises,"Burt Lancaster, Lee Marvin, Robert Ryan, Woody Strode, Jack Palance, Claudia Cardinale, Ralph Bellamy, Joe De Santis, Rafael Bertrand, Jorge Martínez de Hoyos, Marie Gomez, José Chávez, Carlos Romero, Vaughn Taylor",An arrogant Texas millionaire hires four adventurers to rescue his kidnapped wife from a notorious Mexican bandit.,7.3,13697,,$ 19537346,,75.0,101.0,53.0
462,tt0116449,Green Plaid Shirt,Green Plaid Shirt,1996,1997-04-01,"Drama, Romance",87,USA,English,Richard Natale,Richard Natale,A Vicious Circle,"Gregory Phelan, Kevin Spirtas, Richard Israel, Russell Scott Lewis, Crystal Jackson, Jonathan Klein, Tony Campisi, Sierra Pecheur, William Wesley, Justin Ross, Richard Miro, Ric Coy, Michael Latimer, Jeffrey Rockwell, Heather Finnegan","The relationship of two gay men and their friends (from the pre-AIDS 1977 to the epidemic late 1980s) with the common theme of a green plaid shirt, which they found at their first meeting at a yard sale.",5.8,395,,,,,12.0,2.0
463,tt0056197,Il giorno più lungo,The Longest Day,1962,1962-11-01,"Action, Drama, History",178,USA,"English, German, French","Ken Annakin, Andrew Marton","Cornelius Ryan, Cornelius Ryan",Darryl F. Zanuck Productions,"Eddie Albert, Paul Anka, Arletty, Jean-Louis Barrault, Richard Beymer, Hans Christian Blech, Bourvil, Richard Burton, Wolfgang Büttner, Red Buttons, Pauline Carton, Sean Connery, Ray Danton, Irina Demick, Fred Dur","The events of D-Day, told on a grand scale from both the Allied and German points of view.",7.8,51427,$ 10000000,,,75.0,235.0,53.0
464,tt0199292,7 Lucky Ninja Kids,7 Lucky Ninja Kids,1989,1989,"Action, Comedy",90,USA,English,Chen-Kuo Chao,,,"Chai-Ming Chang, Wei-Pai Cheng, Pei Chiao, Yu-Ta Hsu, Tung-An Lin, Eugene Thomas, Chih-Cheng Wang, Wei-De Yang","7 kids who prose as ninjas try and return a diamond to its rightful owner. But while trying to return the diamond, the ninjas become crossed up with an Asian mob. One of the ninjas gets ...",6.6,193,,,,,9.0,2.0
465,tt0033950,Una ragazza per bene,Nice Girl?,1941,1941-02-21,"Comedy, Drama, Musical",91,USA,English,William A. Seiter,"Richard Connell, Gladys Lehman",Universal Pictures,"Deanna Durbin, Franchot Tone, Walter Brennan, Robert Stack, Robert Benchley, Helen Broderick, Ann Gillis, Anne Gwynne, Elisabeth Risdon, Nana Bryant, Georgie Billings, Tommy Kelly, Marcia Mae Jones",A young girl finds herself attracted to one of her father's business partners.,6.7,267,,,,,9.0,3.0
466,tt0099797,The Hot Spot - Il posto caldo,The Hot Spot,1990,1991-02-01,"Crime, Drama, Romance",130,USA,English,Dennis Hopper,"Charles Williams, Nona Tyson",Orion Pictures,"Don Johnson, Virginia Madsen, Jennifer Connelly, Charles Martin Smith, William Sadler, Jerry Hardin, Barry Corbin, Leon Rippy, Jack Nance, Virgil Frye, John Hawker, Margaret Bowman, Debra Cole, Karen Culley, Cody Haynes","Upon arriving to a small town, a drifter quickly gets into trouble with the local authorities - and the local women - after he robs a bank.",6.4,10266,$ 13000000,$ 1293976,$ 1293976,56.0,80.0,56.0
467,tt0028653,Il sentiero della vendetta,Born to the West,1937,1941-07-01,"Action, Adventure, Romance",59,USA,English,Charles Barton,"Stuart Anthony, Robert Yost",Paramount Pictures,"John Wayne, Marsha Hunt, Johnny Mack Brown, John Patterson, Monte Blue, Syd Saylor, Lucien Littlefield",Can Dare Rudd prove he is responsible enough to win the heart of Judy and also outwit the crooked saloon owner?,5.7,773,,,,,26.0,5.0
468,tt0054204,Sparate a vista,Pretty Boy Floyd,1960,1960-01-01,"Biography, Crime, Drama",96,USA,English,Herbert J. Leder,Herbert J. Leder,Le-Sac Productions,"John Ericson, Barry Newman, Roy Fant, Joan Harvey, Carl York, Jason Evers, Effie Afton, Shirley Smith, Casey Peyson, Peter Falk, Al Lewis, Leo Bloom, Norman Burton, Philip Kenneally, Charles Braswell","Trying to shake his troubled past and start a new honest life, Floyd loses his job because of that past. With nowhere to go but back home in Oklahoma he gets news that his father's been ...",5.7,120,,,,,10.0,2.0
469,tt1840388,Rosewood Lane,Rosewood Lane,2011,2012-07-05,"Drama, Horror, Mystery",97,USA,English,Victor Salva,Victor Salva,Hollywood Media Bridge,"Rose McGowan, Daniel Ross Owens, Sonny Marinelli, Luna Lauren Velez, Ray Wise, Tom Tarantini, Rance Howard, Steve Tom, Lesley-Anne Down, Lin Shaye, Bill Fagerbakke, Judson Mills, Ashton Moio, Christopher Gehrman, Shari Carlson","When radio talk show psychiatrist, Dr. Sonny Blake, moves back to her hometown, she takes notice of her neighborhood paper boy's unusual behavior.",4.6,3373,,,,,44.0,34.0
470,tt0093148,Bigfoot e i suoi amici,Harry and the Hendersons,1987,1987-06-05,"Comedy, Family, Fantasy",110,USA,English,William Dear,"William Dear, Bill Martin",Amblin Entertainment,"John Lithgow, Melinda Dillon, Margaret Langrick, Joshua Rudoy, Kevin Peter Hall, David Suchet, Lainie Kazan, Don Ameche, M. Emmet Walsh, William Ontiveros, David Richardt, Jacqueline Moscou, Laura Kenny, Richard Arnold, Sean Morgan",The Henderson family adopt a friendly Sasquatch but have a hard time trying to keep the legend of 'Bigfoot' a secret.,6.0,30666,$ 10000000,$ 29760613,$ 49998613,42.0,52.0,29.0
471,tt0337639,A Hole in One,A Hole in One,2004,2004-05-02,Comedy,97,USA,English,Richard Ledes,Richard Ledes,Beech Hill Films,"Michelle Williams, Meat Loaf, Tim Guinee, Louis Zorich, Bill Raymond, Wendell Pierce, Merritt Wever, Jonathan Watton, Ileen Getz, John Paul Tremblay, Robb Wells, Heidi von Palleske, Jeremy Akerman, Gerry Mendicino, John Dunsworth","When her brother Bobby returns from World War II mentally damaged, Anna has to deal with her parents who don't acknowledge her brother's existence, who is now brought to a mental hospital. ...",5.2,226,,,,37.0,2.0,8.0
472,tt4906164,Mercy Christmas,Mercy Christmas,2017,2017-11-28,"Action, Comedy, Horror",83,USA,English,Ryan Nelson,"Beth Levy Nelson, Ryan Nelson",No Mercy Pictures,"David Ruprecht, Gwen Van Dam, Whitney Nielsen, Casey O'Keefe, Mackenzie Coffman, Rhoda Pell, LaVon Wageman, Cole Gleason, Steven T. Bartlett, Madison A. Taylor, Dakota Shepard, Joseph Keane, Patrick Birman, Ashima Kumar, Michael Anthony Jr.","When Michael Briskett meets the perfect woman, his ideal Christmas dream comes true when she invites him to her family's holiday celebration. Dreams shattered, Michael struggles to survive once he realizes HE will be Christmas dinner.",4.9,463,,,,,10.0,17.0
473,tt2377322,Liberaci dal male,Deliver Us from Evil,2014,2014-08-20,"Horror, Mystery, Thriller",118,USA,"English, Spanish, Latin, Italian",Scott Derrickson,"Scott Derrickson, Paul Harris Boardman",Screen Gems,"Eric Bana, Edgar Ramírez, Olivia Munn, Chris Coy, Dorian Missick, Sean Harris, Joel McHale, Mike Houston, Lulu Wilson, Olivia Horton, Scott Johnsen, Daniel Sauli, Antoinette LaVecchia, Aidan Gemme, Jenna Gavigan","New York police officer Ralph Sarchie investigates a series of crimes. He joins forces with an unconventional priest, schooled in the rites of exorcism, to combat the possessions that are terrorizing their city.",6.2,69407,$ 30000000,$ 30577122,$ 87937815,40.0,242.0,249.0
474,tt0126261,Desert Blue,Desert Blue,1998,2010-07-14,Drama,90,USA,English,Morgan J. Freeman,Morgan J. Freeman,Ignite Entertainment,"Casey Affleck, Brendan Sexton III, Kate Hudson, Christina Ricci, John Heard, Ethan Suplee, Sara Gilbert, Isidra Vega, Peter Sarsgaard, Rene Rivera, Lee Holmes, Lucinda Jenney, Jerry Agee, Daniel von Bargen, Richmond Arquette","An academic obsessed with ""roadside attractions"" and his tv-star daughter finally discover the world's largest ice cream cone, the centerpiece for an old gold-rush town struggling to stay ...",6.2,2158,$ 2000000,$ 100590,$ 100590,,31.0,29.0
475,tt10451852,Nine Days,Nine Days,2020,2020-01-27,"Drama, Fantasy",124,USA,English,Edson Oda,Edson Oda,30WEST,"Bill Skarsgård, Zazie Beetz, Winston Duke, Tony Hale, Benedict Wong, Geraldine Hughes, David Rysdahl, Arianna Ortiz, Perry Smith, Dave Bresnahan, John Forker, Lisa Starrett, Rachelle Hardy, Logan Smith, Jeffrey Hanson",A reclusive man conducts a series of interviews with human souls for a chance to be born.,7.5,178,,,,77.0,5.0,7.0
476,tt0044672,Il più grande spettacolo del mondo,The Greatest Show on Earth,1952,1952-05-01,"Drama, Family, Romance",152,USA,"English, Russian",Cecil B. DeMille,"Fredric M. Frank, Barré Lyndon",Paramount Pictures,"Betty Hutton, Cornel Wilde, Charlton Heston, Dorothy Lamour, Gloria Grahame, Henry Wilcoxon, Lyle Bettger, Lawrence Tierney, Emmett Kelly, Cucciola, Antoinette Concello, John Ringling North, Tuffy Genders, John Kellogg, John Ridgely","The dramatic lives of trapeze artists, a clown, and an elephant trainer are told against a background of circus spectacle.",6.6,12569,$ 4000000,$ 36000000,$ 36000000,,130.0,51.0
477,tt0439434,All That I Need,All That I Need,2005,2005-12-02,"Comedy, Drama",80,"USA, Canada",English,James Hergott,James Hergott,Hergott Productions,"James Hergott, Audra J. Morgan, Ross Seymour, Kent Vaughan, Tom Trudeau, Patrick Frericks, Amber Ojeda, Laurie Morgan, Yolanda Coney-Sophus, Rande Scott, Jim Holleran, Taylor A. Joseph, Duke Kahana, Stephanie Johnson, Marat Oyvetsky","A group of people starts a money pyramid scheme. As they start to make major money, jealousy and greed enter the picture. Their friendships are tested when they start to turn on each other.",5.8,337,$ 40000,,,,26.0,5.0
478,tt4254584,Kicks,Kicks,2016,2016-09-09,"Adventure, Drama",80,USA,English,Justin Tipping,"Joshua Beirne-Golden, Justin Tipping",Animal Kingdom,"Jahking Guillory, Christopher Meyer, Christopher Jordan Wallace, Kyndall, Just N. Time, Rodney Collins, Rxchie, Joe Njoku-Obi, Mistah F.A.B., Zinnia Vilce, Lamont Johnson, Kofi Siriboe, Destini Huston, Michael Smith Jr., Mahershala Ali","Brandon is a 15 year old whose dream is a pair of fresh Air Jordans. Soon after he gets his hands on them, they're stolen by a local hood, causing Brandon and his two friends to go on a dangerous mission through Oakland to retrieve them.",6.4,4081,$ 2000000,$ 150191,$ 150191,69.0,18.0,27.0
479,tt0044094,La spada di Montecristo,The Sword of Monte Cristo,1951,1951-03-03,"Adventure, Romance",80,USA,English,Maurice Geraghty,"Alexandre Dumas, Maurice Geraghty",Edward L. Alperson Productions,"George Montgomery, Rita Corday, Berry Kroeger, William Conrad, Rhys Williams, Steve Brodie, Robert Warwick, David Bond, Lillian Bronson, Acquanetta, Trevor Bardette, Crane Whitley, Leonard Mudie, John Davidson, George Baxter","In 1858 France, Emperor Louis Napoleon sends Captain Renault of the Royal Dragoons, Minister La Roche and Major Nicolet to Normandy in search of the members of a group of rebels. A Masked ...",4.9,122,,,,,5.0,3.0
480,tt0209486,Wish You Were Dead,Wish You Were Dead,2001,2001-12-05,"Comedy, Crime, Thriller",100,USA,English,Valerie McCaffrey,Scott Firestone,New Line Cinema,"Cary Elwes, Elaine Hendrix, Christopher Lloyd, Mary Steenburgen, Sally Kirkland, Gene Simmons, Tanya Allen, Dennis Burkley, Lin Shaye, Robert Englund, Billy Ray Cyrus, David Basulto, Morgan Bateman, Kelly Birch, Razie Brownstone","Two bad women fight over one man in a back-stabbing, money-grabbing, insurance-hustling, double-dealing, two-timing caper.",4.9,388,CAD 4500000,,,,7.0,2.0
481,tt0073496,Una finestra sul cielo,The Other Side of the Mountain,1975,1975-12-20,"Biography, Drama, Romance",102,USA,English,Larry Peerce,"E.G. Valens, David Seltzer",Universal Pictures,"Marilyn Hassett, Beau Bridges, Belinda Montgomery, Nan Martin, William Bryant, Dabney Coleman, Bill Vint, Hampton Fancher, William Roerick, Dori Brenner, Walter Brooke, Jocelyn Jones, Greg Mabrey, Tony Becker, Griffin Dunne",Young ski champion Jill Kinmont is left paralyzed after a tragic skiing accident. Her best friend suffers the same fate after contracting polio. Jill must slowly put her life back together again with the help of those close to her.,6.5,915,,$ 34673100,,,13.0,3.0
482,tt0425548,Touched,Touched,2005,2005-11-01,"Drama, Romance",90,USA,English,Timothy Scott Bogart,Timothy Scott Bogart,Grazka Taylor Productions,"Jenna Elfman, Randall Batinkoff, Samantha Mathis, Bruce Davison, Diane Venora, Mina Badie, Sam Anderson, Kimberly Scott, Frederick Koehler, Charlie Lea, Alycia Adler, Benjamin Burdick, Ron Harper, Elizabeth Ochsner, Melissa Stone",A romantic drama about a man who awakes from a coma without his sense of touch and the nurse who comes to his aid.,5.9,460,$ 3000000,,,,13.0,4.0
483,tt0028880,L'ultimo volo,Flight from Glory,1937,1937-08-20,Drama,67,USA,English,Lew Landers,"David Silverstein, John Twist",RKO Radio Pictures,"Chester Morris, Whitney Bourne, Onslow Stevens, Van Heflin, Richard Lane, Paul Guilfoyle, Solly Ward, Douglas Walton, Walter Miller, Rita La Roy, Pasha Khan",This laudable RKO programmer casts Chester Morris as a fearless pilot whose misdeeds have exiled him to a remote flying field in the Andes mountains.,6.5,176,,,,,7.0,3.0
484,tt0117723,Spia e lascia spiare,Spy Hard,1996,1996-08-23,"Action, Comedy",81,USA,"English, French, Spanish",Rick Friedberg,"Jason Friedberg, Aaron Seltzer",Hollywood Pictures,"Leslie Nielsen, Nicollette Sheridan, Charles Durning, Marcia Gay Harden, Barry Bostwick, John Ales, Andy Griffith, Elya Baskin, Mason Gamble, Carlos Lauchu, Stephanie Romanov, Joyce Brothers, Ray Charles, Hulk Hogan, Roger Clinton","Dick Steele, Agent WD-40 is assigned by his Director, to stop the evil General Rancor from destroying the world. WD-40 believed Rancor was dead and he teams up with the hot K.G.B. Agent Veronique Ukrinsky to find Rancor and save the world.",5.4,35535,$ 18000000,$ 26960191,$ 26960191,25.0,93.0,28.0
485,tt0047086,Prigionieri del cielo,The High and the Mighty,1954,1954-07-03,"Action, Adventure, Drama",147,USA,English,William A. Wellman,"Ernest K. Gann, Ernest K. Gann",Wayne-Fellows Productions,"John Wayne, Claire Trevor, Laraine Day, Robert Stack, Jan Sterling, Phil Harris, Robert Newton, David Brian, Paul Kelly, Sidney Blackmer, Julie Bishop, Pedro Gonzalez Gonzalez, John Howard, Wally Brown, William Campbell","When a commercial airliner develops engine problems on a trans-Pacific flight and the pilot loses his nerve, it is up to the washed-up co-pilot Dan Roman to bring the plane in safely.",6.8,5286,$ 1470000,,,,184.0,38.0
486,tt3836530,Counter Clockwise,Counter Clockwise,2016,2016-10-04,"Comedy, Sci-Fi, Thriller",101,USA,English,George Moïse,"Walter Moise, Michael Kopelow",SSC Productions,"Michael Kopelow, Frank Simms, Kerry Knuppe, Alice Rietveld, Bruno Amato, Devon Ogden, Joy Rinaldi, Aaron Bowden, Clifford Morts, Caleb Brown, Cesar Giraldo, Marty Vites, Brad Bishop, Sharon Ferguson, Chip Bolcik",A scientist invents a time machine that transports him six months into the future.,4.3,252,,,,,5.0,20.0
